shipment_id,customer_id,origin,destination,status,create_ts
641b2e73-abdd-46e3-901d-15c68baa8616,7243baae-f5f8-4cd7-962c-4dbea0ea80a9,West Nicholasfurt,New Leslie,CREATED,2026-03-30 18:44:21.695739
2c5be6d0-3045-42ec-82fb-0d6a7945108f,ae2a65d7-a96c-4332-be14-60939a66d9c2,Port Steven,Port Ericmouth,CREATED,2026-03-30 18:44:21.695849
8e72a245-823a-43b6-bd57-3b5dbae97a8b,075e437f-fa23-478d-940c-537d1cea3c1a,West Zachary,Susanville,CREATED,2026-03-30 18:44:21.695957
4d19c0b6-dc1f-404b-9ce8-e4f3c500ccd1,a0a218eb-2cac-44af-9401-7648f55b06bb,Richardmouth,New Shawnburgh,CREATED,2026-03-30 18:44:21.696067
f54fecb9-75a5-4894-ae19-91a22818053b,a6298503-ddef-4cc0-b069-cb3e425d2494,New Carolyn,North Kimberlyberg,CREATED,2026-03-30 18:44:21.696177
b8a417ac-2999-43d9-a15d-e8e1e53f9aeb,e25412a9-8409-4a7d-bfca-ab1f33b771b2,Murrayville,South Gregory,IN_TRANSIT,2026-03-30 18:44:21.696306
732cf337-71f5-42fb-8d37-81bb734653d9,36ded138-28ee-4b12-98ef-328452238963,Jonathanfort,North Cynthia,CREATED,2026-03-30 18:44:21.696414
48b2d819-4f89-4241-bd96-da8ebd349c87,91c9178f-342d-4148-8954-90d6bc147b03,Kathystad,East Christina,IN_TRANSIT,2026-03-30 18:44:21.696524
9d894d64-3316-477a-9628-6ebadb06b2b9,70245d0f-0ecb-4474-801a-4aea284e671d,Harrisonfort,Yoderchester,CREATED,2026-03-30 18:44:21.696673
9818ee32-3aef-4375-b0da-fbb280948a61,ac144803-f464-40bc-a2b8-64b57b70a385,Tarabury,South Candaceton,CREATED,2026-03-30 18:44:21.696789
4587b6ed-7c5e-42d6-8746-86a9e18e6e2d,9432b2fa-07cc-42e8-b52c-00d2d377e058,Ortegaville,New Gabriellatown,CREATED,2026-03-30 18:44:21.696920
330e36fb-c475-4daa-bf0b-7832c2abee98,a24869d7-dc7f-4006-82fe-99a474939ad1,New Patricia,Costahaven,CREATED,2026-03-30 18:44:21.697048
961ce957-f53a-41b5-9b6e-6e761511d258,1aa53d7c-3e20-4154-9f06-fa0bcd725853,Savannahton,Reedton,DELIVERED,2026-03-30 18:44:21.697179
73b9a9f4-d431-45b0-890e-67d321cab311,79f733fc-aa61-4b9f-8846-d7b75c1a3b19,East Alexanderberg,Suzanneberg,DELIVERED,2026-03-30 18:44:21.697300
1becd1b1-44c1-4eaa-808b-b744724b7497,d647f90d-5d89-40fb-8c27-3951cc142ebc,Romerofort,East Aaronchester,IN_TRANSIT,2026-03-30 18:44:21.697432
1013af37-ed84-4f23-9722-dc61da9a4231,5e04b3a2-3844-4001-b41e-6701f94e8745,Lake Christopherhaven,Thomasstad,DELIVERED,2026-03-30 18:44:21.697542
a9cb3583-2fc2-4f23-a494-9c343ad3a591,048dfd79-bf6e-49c2-a1ac-ddc98afbf9cb,South Christina,Levyfort,CREATED,2026-03-30 18:44:21.697670
b113ca9c-0d9f-4e52-bf64-88a70a6e2a1f,512f8e72-6bb2-4f11-a519-586d94d4fe70,Richardborough,Wilsonberg,IN_TRANSIT,2026-03-30 18:44:21.697798
092f5d92-28a3-4ec0-8bc5-526e4c95d9a4,bb1ec42f-a7a1-4ba0-a07e-09f9109219af,Sandrachester,South Brittneystad,CREATED,2026-03-30 18:44:21.697911
078e4fff-ea74-4f34-8e9b-dc28507916a5,8434a1b1-5473-460b-a8e4-c3f76c1e3c26,New Jim,Lake Melaniebury,CREATED,2026-03-30 18:44:21.698022
0fc76bdf-6961-462a-b86b-ea0094c38661,e8fb7254-c5f2-4576-9ef4-fcd4ba6e9d84,Medinamouth,Port Joshuaville,DELIVERED,2026-03-30 18:44:21.698152
4a4891d3-20ba-426d-84af-249bf98499bb,4441d348-96d1-41f3-98d9-72b62e126c72,Mccormickland,Codychester,CREATED,2026-03-30 18:44:21.698281
8c30e19d-6da8-477b-85d5-7507e98df680,25cae050-906e-42bf-b427-8c9cae7a7efb,East Jonberg,Lake Nicholaschester,CREATED,2026-03-30 18:44:21.698393
821a91e0-5777-47bd-955e-f54be40c50b0,777615a8-dc8f-4eea-9b11-7aa0aabd4a0c,Morganshire,Gordonhaven,DELIVERED,2026-03-30 18:44:21.698522
8c056aaf-6523-453f-aa9b-635021b48c6d,d238e81b-a2f9-466d-b761-4f879be797f2,Thomasshire,Jonathanside,IN_TRANSIT,2026-03-30 18:44:21.698637
8f44d584-0d0e-4d7f-985c-21bbbcbbf20d,d343d622-554f-4d8b-af3a-019df6d8b791,Romanside,Brockton,IN_TRANSIT,2026-03-30 18:44:21.698790
6423890b-629a-46be-a318-5561e449f332,9e615cdb-2004-48bc-a4c5-150a21c456cc,Sabrinastad,Douglasfurt,DELIVERED,2026-03-30 18:44:21.698899
06d928bb-729f-4836-adab-cc8329669e30,446003a7-ea8a-4037-b332-e2a99fcb207f,Royfurt,Henryburgh,IN_TRANSIT,2026-03-30 18:44:21.699007
0ba9fd9e-d2f2-447b-9130-0d0f955067a9,3c694c6e-a2d3-4d56-91f4-609deaeb4670,Lake Cynthia,Beverlystad,DELIVERED,2026-03-30 18:44:21.699115
cf3f211d-4d04-4106-8dcd-a796e7b278ca,0eaa3da3-2b86-4e32-8c53-e756c458479c,Monroebury,Victorialand,CREATED,2026-03-30 18:44:21.699244
d53e173e-37b0-4686-adf5-1d39e2c2ae2e,d6a11806-888d-4d9d-959f-0d4b82837439,Leefort,East Robertfurt,CREATED,2026-03-30 18:44:21.699386
ef9bb2d6-6888-4f67-ad2b-d7244c1a5374,f33a1b6a-d108-4d85-a3da-9afda612a481,Oconnorstad,Leetown,IN_TRANSIT,2026-03-30 18:44:21.699534
144b2a33-3140-4a7b-a71d-e69e99d559de,32f018db-1fde-406d-aaa9-5f4e8739dd21,Deannafurt,New Tonya,IN_TRANSIT,2026-03-30 18:44:21.699642
f2a4b5bc-5cd1-474f-9c9b-515c7be0a168,53f7916a-8f34-42b2-9727-d7f51b2efdbf,Lake Antonio,Bellside,CREATED,2026-03-30 18:44:21.699770
c0e4d92d-8595-4f66-84b2-bcd0ca714d05,5c0481b5-d54e-424f-a039-aac91f06690c,Staffordchester,Hendricksville,IN_TRANSIT,2026-03-30 18:44:21.699919
218fc559-5bfb-46a4-acbd-e85d93c55ea1,0cce6a77-4984-4e80-af51-e4c932490150,Hendrixstad,Lake Maryfurt,DELIVERED,2026-03-30 18:44:21.700051
0b5a2259-0f4d-4806-8aae-79a8afd66c8b,ce900b2c-bc5a-4ab1-a462-20578ce4218f,Courtneyshire,Tracyborough,DELIVERED,2026-03-30 18:44:21.700163
60d062b7-242c-42b4-be9f-3f8dcefa87af,0c8cd6ce-947f-442c-9fb1-ead454698070,Wayneshire,East Summerfort,CREATED,2026-03-30 18:44:21.700274
f690cdb3-7146-49f8-b0e7-42e99dc5dfe7,ab9d4b0f-d581-43a2-9df5-c42f7417978d,Kevinmouth,Oconnellmouth,DELIVERED,2026-03-30 18:44:21.700403
2244954d-93b8-4e43-ac87-d3160f088a25,40c60ef8-117e-49cd-9c32-88a3cf10e11f,West Michael,North Jacob,DELIVERED,2026-03-30 18:44:21.700514
c1c99f5d-66ed-42fe-8b4f-f24a8fbaeeb4,f15249c5-d6ad-456e-b877-e1c77c6823fc,West Ashley,Michelletown,CREATED,2026-03-30 18:44:21.700623
557466da-00e5-48f8-abf2-5fa145b9e589,c12e36d2-a5ed-4a8e-84f1-cc0798347793,Donaldmouth,Port Johnbury,CREATED,2026-03-30 18:44:21.700734
409b129c-175b-4340-a81d-9acbf343d53a,f5b9d29d-64ce-451e-948c-b344cc02f962,New Glenn,Craneburgh,CREATED,2026-03-30 18:44:21.700863
d4d16bb5-b89d-41de-a438-a6e66d15fc2e,9763a0fb-234b-4e69-9428-c3741d0286dc,North Bradleyhaven,East Alexanderbury,CREATED,2026-03-30 18:44:21.700976
6cbcdf68-763c-4e9e-a6a1-cb4f7eb79974,da904161-9b3a-4eb5-a30b-dbf3787c5770,South Katie,Dixonville,IN_TRANSIT,2026-03-30 18:44:21.701105
edc125bb-a2ea-4290-9cf3-348e1fcec26f,74200212-8202-438b-936c-3eebcc930c30,Johnnyville,East Nancyhaven,DELIVERED,2026-03-30 18:44:21.701216
31b5b6c1-8ebd-4a12-80d3-7b875c7e7c06,33a103a9-86d8-4d52-8ca6-2a871cd793e4,Robertoburgh,West Jessica,CREATED,2026-03-30 18:44:21.701332
16c00b23-ad54-467d-82bc-7037f756b09e,24eabd0b-5db5-4b22-88d7-aa5330f129d8,Christopherville,Port Jasonton,DELIVERED,2026-03-30 18:44:21.701443
45218f8f-4218-42e5-95cb-2e925a23a378,7e0eacab-85b6-48f7-96ef-be4bb9b2490b,East Michaelberg,Douglasport,IN_TRANSIT,2026-03-30 18:44:21.701553
318c345a-ab7e-42de-9990-ec7e3525d26c,b17222b9-e151-4861-a2bb-8705df59cc91,Jasmineland,Troyburgh,CREATED,2026-03-30 18:44:21.701664
72dd79d3-3d97-44cd-9f8c-f7324ef369b6,de851c66-f085-43e7-941f-0c222facbb8d,Garcialand,Lake Shannon,DELIVERED,2026-03-30 18:44:21.701795
90e1b898-f9d6-4d9d-8686-90d5c93ed248,0f5ab022-30c8-471c-88f7-f28683bff32b,Vasquezborough,North Andrea,IN_TRANSIT,2026-03-30 18:44:21.701958
0c5f2086-5ffe-46e2-a465-2203e306b672,35ac3e80-fed7-4e11-b85a-d4decd9da0a2,Burnsbury,Adamtown,CREATED,2026-03-30 18:44:21.702091
260eb8ec-0ca5-47fd-8f5c-e6f8d310a672,30bac263-c0e2-4d56-bdf5-19318e7fcce4,Hillside,Scottville,CREATED,2026-03-30 18:44:21.702247
50fb4727-0af2-4e7b-af08-52c3c31e2993,8de227f8-fd57-4324-9bb3-6dc82d1a49d8,East Christopher,Owensland,CREATED,2026-03-30 18:44:21.702450
657d26bf-62d9-4b64-8ed8-4aa642313fda,66a33f1f-0b1e-4347-b43a-4da98c9b63fc,Markborough,West Tammyshire,IN_TRANSIT,2026-03-30 18:44:21.702574
c745b4a7-959e-452f-8482-cd4ce9cf4ee7,ffdb60ba-839c-4586-9b47-8990819a8354,Valerieview,Sotoside,IN_TRANSIT,2026-03-30 18:44:21.702706
df937347-e877-4a2b-8a20-ad0912dbb030,6c7a33ce-5e7e-467e-bc27-fbec440fa567,West Jamesburgh,Rubenberg,DELIVERED,2026-03-30 18:44:21.702819
febe2e91-359b-4db4-95c2-9422b492d337,a1153097-7415-441c-ad5c-f02db286c5ae,Williammouth,West Mark,CREATED,2026-03-30 18:44:21.702928
ee0c5c06-1b8c-4843-b3dc-2f6c92a96813,690945d8-cedf-48fc-8bc5-7f088a9e1be0,Lake Cody,South Sandyview,IN_TRANSIT,2026-03-30 18:44:21.703038
a6ab3b7a-eb4c-4709-8811-21e422563356,ccd87f36-9a72-4fc9-939a-b2fe1a1f986e,Smithstad,Bellborough,DELIVERED,2026-03-30 18:44:21.703202
b020fd51-01e1-46ec-9913-8fa81d7f4945,1f9b46d2-69e6-4054-b3ad-d4b814fa07ff,Maryfurt,Port Albert,IN_TRANSIT,2026-03-30 18:44:21.703324
3f6755ed-5dad-4dd6-86e6-fb55392a1893,f9f196e5-f846-4aee-a68d-d5ddfe9ad6fe,Port Lauren,Brownport,IN_TRANSIT,2026-03-30 18:44:21.703465
417c8827-8ce0-46df-b259-60e28ca0c3e3,665e74e4-82d9-41fc-8d52-04de96c3593b,Georgefurt,West Christopherchester,IN_TRANSIT,2026-03-30 18:44:21.703586
9caf5565-a277-4500-8a67-b9b08a4307d2,de0dc8e8-fc95-43cd-903c-5ed35b58e5ad,Brewerside,New Stevenchester,CREATED,2026-03-30 18:44:21.703720
0c34418f-795d-4699-9496-746a72519d20,cf036ab9-48ad-490e-bc8c-e7b930248830,Williamsberg,South Johnport,DELIVERED,2026-03-30 18:44:21.703854
e3ecba50-16a6-4a0d-87fc-afcd9415f8f8,b5ac8139-f808-4f5d-a224-20f6995e50a5,Cabreramouth,West Carrieshire,IN_TRANSIT,2026-03-30 18:44:21.703985
b34cb6a3-8904-4b0a-9fcc-692f2247a0f8,012b4750-754b-4964-932f-c9ead77733c8,Jasonport,North Michael,DELIVERED,2026-03-30 18:44:21.704094
f5dba903-0b66-4de1-a523-f37260834459,16ea2ecc-83b4-47a7-a53a-9b4e0f35221d,Port Paulashire,Danberg,CREATED,2026-03-30 18:44:21.704204
0ad7ef33-0607-4bf6-b69f-7121faa09d2b,112ff031-e829-425a-b37e-6a502ed8bb84,Tylerberg,Hallside,DELIVERED,2026-03-30 18:44:21.704337
ccb477b4-7ae8-4f31-b6a0-e52be27b7cc4,1703db9e-d5ee-433a-b399-4df953c73588,Lisaland,Lake Evelyn,DELIVERED,2026-03-30 18:44:21.704445
80732355-95b0-4024-a822-cf01f6027b2f,d27fb7d0-665b-4ffb-b186-e33ef138355b,Brandonview,Sarahton,IN_TRANSIT,2026-03-30 18:44:21.704552
24f02ba8-6bc5-4dcb-a97d-fa922173e836,df5faa33-0b7d-4de2-a94a-afb63a7860db,East Carlos,North Shelleyberg,DELIVERED,2026-03-30 18:44:21.704663
33a76f2a-0985-43de-b5da-ecee105f8c08,621ecf77-7266-426e-b264-30e5d9d96c06,Lake Staceyton,Christineton,IN_TRANSIT,2026-03-30 18:44:21.704776
ef919931-6259-4ccc-89b5-0d8d1c722358,d3926ae8-465f-4289-a579-98a76c0fd0fc,East Thomas,Butlerborough,IN_TRANSIT,2026-03-30 18:44:21.704905
7f9844fd-6f8c-4ebd-87aa-33dec2ff5840,37668f05-a804-44f9-8bc0-a49d518c4d83,Lake Lori,North Alisha,CREATED,2026-03-30 18:44:21.705017
117c9196-a7e6-4dec-8382-2aad74b26669,f0148404-f508-421f-9037-4f4d2239e0f6,Andersonton,East Kenneth,DELIVERED,2026-03-30 18:44:21.705146
38a5b16e-eb30-4a9d-984d-70cde26218ad,d3e050a1-97bc-4e79-a7a9-cd57c14f4cb4,Aaronside,Port Ronnie,CREATED,2026-03-30 18:44:21.705254
0cd4a406-79c1-4b79-bcfa-6b9662c19f5b,d6003027-9c43-4638-be2a-dadd6dc623e5,South Curtis,Lake Miranda,DELIVERED,2026-03-30 18:44:21.705371
aca1605d-b5ca-4715-a7d5-5913d17c033d,5ba38c41-4f02-4c04-9f21-c96028cf7ab2,New Laurenfort,South Cynthiabury,IN_TRANSIT,2026-03-30 18:44:21.705488
5be9a6f8-e66f-484b-a378-c81f2d7633be,6659922e-f09d-4fb3-be18-7e1b24a5e9ed,Crystalshire,Port Samantha,CREATED,2026-03-30 18:44:21.705596
56d237bc-eaca-46ff-b030-81c4a693fe41,f6576ec8-2347-440b-910a-6ec8e1ae7e8d,Bethanyfort,East Christophertown,CREATED,2026-03-30 18:44:21.705706
61445d2f-e7b1-462a-90cb-7eb0b7fb7014,712703cb-25ed-4036-9832-93af9f0b42c4,New Corey,Robinsonstad,IN_TRANSIT,2026-03-30 18:44:21.705835
72db23d3-e913-4915-8a32-420b931f19b8,5034ceb6-e8bd-41f8-b46f-46ce6300a499,Wilsonville,East Mitchellfort,DELIVERED,2026-03-30 18:44:21.705966
c0853315-cc37-4dba-8e0f-0e9f3171baf2,8ea6aec6-731f-417a-a474-ea46d4e38ff6,East Julie,New Hollyhaven,CREATED,2026-03-30 18:44:21.706076
ebd9fe51-f724-42ac-95e6-2fd3e46ead73,6a1dbdab-a860-4bb6-8ca1-33ab61f6b5af,East Crystalhaven,East Mark,IN_TRANSIT,2026-03-30 18:44:21.706189
d74f5204-eba8-4872-aa88-66972cb58771,b0d859da-a317-4020-a37b-0f9d3520d9ad,Angelachester,New Charles,IN_TRANSIT,2026-03-30 18:44:21.706297
6182a32f-d93a-4912-a5db-9da2ccbcdfa6,0337f242-f181-4b74-8a58-a311794d93e7,Edwardstad,Garciaport,IN_TRANSIT,2026-03-30 18:44:21.706426
b46f1c29-f266-44c5-bb11-217208ac5974,76877f4c-faf1-4b5f-b792-f74c5b29d48e,North Kimberly,New Edward,DELIVERED,2026-03-30 18:44:21.706534
5ebb84c6-1886-4447-ad91-c47f164116b0,7e850ea6-a8d0-465b-8fc2-bdde39114ac0,North Valerie,South Crystal,DELIVERED,2026-03-30 18:44:21.706641
24dcd64d-2f93-47f8-9734-17f1898864d6,57842320-25cc-4371-b3a7-207eb9ba4236,Loriland,South Jessica,DELIVERED,2026-03-30 18:44:21.706752
2b432ff3-80e8-414a-adc1-b18d4b72fd74,a2220cd9-abea-4ded-9986-fdb55bad82bd,Rivasberg,Jonathanhaven,DELIVERED,2026-03-30 18:44:21.706885
ba3bb788-ba6c-466d-b75b-8da608572abe,0c68aced-31f5-43f9-a617-dfeed66f6970,East Olivialand,Michelemouth,CREATED,2026-03-30 18:44:21.706996
ebeacbb3-6b01-4753-96a9-432c5511a88b,0800d806-9261-4b17-9999-35b442a2b870,Rodneyton,Coffeyview,DELIVERED,2026-03-30 18:44:21.707127
f2a6c59f-b7fd-48d4-b650-483b6790eafe,47a0d0cb-9d70-4604-a05d-b02727e7fbbf,Watkinsport,Port Derek,CREATED,2026-03-30 18:44:21.707256
50f41039-c0e0-48f0-856a-4681ee2e6c76,3e1cb969-f77a-4655-81a4-777b2998411b,Tommyville,East Jonathan,DELIVERED,2026-03-30 18:44:21.707371
d87d6d92-affb-47fa-96bc-d6744b56748c,9e7fa674-2b2b-45f8-be2e-e6c7397d4503,South Candicefort,Michelleborough,DELIVERED,2026-03-30 18:44:21.707481
413e7a53-0a82-4877-a8e0-833cae30f4a6,5a726741-8cd8-454d-9b11-6a764982bfbf,West Hannahport,Ralphview,DELIVERED,2026-03-30 18:44:21.707592
66c649c5-0d32-4b49-9681-86b5c043ed0f,9be77681-714e-4998-b1ba-50ce817a7299,Bridgesfort,North Heidi,CREATED,2026-03-30 18:44:21.707723
debe7ac2-3210-467d-bbd3-6582102751bb,2eda440d-c21b-4347-9f1e-e019410b1625,Port Michaelmouth,Katherinemouth,IN_TRANSIT,2026-03-30 18:44:21.707835
10ac0891-ec24-45d5-8a6c-dd4a4a50da2f,5b14d0e2-43a3-4e47-bed9-e07bb8e6c1dc,Kathleenbury,Rosschester,CREATED,2026-03-30 18:44:21.707967
f8e35a2a-a4b3-40d6-9f69-ec153c8e8e7f,823f79b3-8542-4e1a-95f7-c253772868ef,East Laurafurt,Erinfort,IN_TRANSIT,2026-03-30 18:44:21.708078
dc58b92c-5060-49d9-b6bf-10390a104e04,de4b6eed-4671-4ed7-a030-e7b2dbac7102,New Seanfurt,Diazton,DELIVERED,2026-03-30 18:44:21.708208
ec2f6ca2-a9d8-4825-a286-d2febf5de77a,a4758984-48be-4fdc-8baa-b1317a07cd34,Port Samuelville,South Ryan,DELIVERED,2026-03-30 18:44:21.708319
f1c5a08f-2c2f-49c9-b139-462461c69558,19feab1e-25b2-486b-9c2c-d3bfed3bea99,East Raymondside,South Ryan,IN_TRANSIT,2026-03-30 18:44:21.708431
4cc0943e-07a8-4bd6-9137-80b276d1f831,a1d8c5d3-3fe2-4c06-8b6c-0dfca10807ae,New Joseph,Rebeccaside,CREATED,2026-03-30 18:44:21.708538
1b8f84c4-4a96-4dfa-abfb-b4e916aa5a60,d365948e-6cb9-41e3-bfe8-c3e7d18df03f,Port Jonathanshire,North Robertchester,CREATED,2026-03-30 18:44:21.708651
b6b92c8d-077f-4866-8f6a-a599c1be5afd,23aa0c04-0125-43ce-b807-789c6f010dc8,Johnsonbury,West Kathytown,IN_TRANSIT,2026-03-30 18:44:21.708785
0aa43352-ad17-43b1-9b36-bc5b82cd39c5,b38aff87-2651-4ab1-af08-b6e0fc691f3a,Cruzview,West Cheyenneview,IN_TRANSIT,2026-03-30 18:44:21.708921
5168390c-edd0-4dc5-a53a-cca856a5dcb8,5ad17d87-ecc6-45a3-a2a4-496e13a366da,Lake Katherine,North Jessicastad,CREATED,2026-03-30 18:44:21.709033
0c2de953-76e7-4f29-9c9e-8e209fdb6568,4b9be025-9e71-4c7a-9a8d-c038e09eed78,New Wendychester,Barbarafort,DELIVERED,2026-03-30 18:44:21.709145
6d3e8c6b-4abc-4bfb-90ec-9d8ac87dd89a,b05ecc98-1f56-461d-a81f-3dd207d7078b,Heatherport,Markmouth,IN_TRANSIT,2026-03-30 18:44:21.709253
fea1e992-f172-4206-a080-3bd84f810bdf,2e8040f7-497a-4978-8d94-eb831c51007b,Port Kelly,South Monica,DELIVERED,2026-03-30 18:44:21.709369
ba6fac68-f86d-4cbf-b66a-e03b063cad64,d52f4572-ebb0-4ede-9fd2-60d36fbd37da,Melendezstad,North Keithmouth,IN_TRANSIT,2026-03-30 18:44:21.709502
90c73c23-d60e-40cf-8d1a-14651855cdb9,96d035e7-4db9-4054-b34f-c109026dc434,West Mary,Jesseberg,CREATED,2026-03-30 18:44:21.709611
fc6a15b3-38f1-42a9-ae79-8af45510c9cc,00ce6187-19e4-4af0-ac6c-d586cb55de64,New Michelleview,Harrismouth,DELIVERED,2026-03-30 18:44:21.709746
5b608e93-95a4-4fa5-9acb-5c0084cf28f0,ede933a9-3741-4b6e-a206-695824eac784,Kingstad,Brandiside,CREATED,2026-03-30 18:44:21.709874
f79e14f8-4907-4609-b359-ac63295223d3,8da033f3-ee4f-4a4a-bbfe-01ae03029d91,Greggport,Farmerport,DELIVERED,2026-03-30 18:44:21.710002
35006a83-fdf3-4616-99cb-cca432e54795,16893fee-135a-4feb-8ea7-c92fc82686dc,North Monique,West Gerald,IN_TRANSIT,2026-03-30 18:44:21.710110
e2e7bfa3-7900-4e89-82b0-916e86859c67,cf422682-515b-4312-bd57-a4a6212ba615,East John,Greenstad,IN_TRANSIT,2026-03-30 18:44:21.710238
f09108b6-fc4b-4827-b1a1-1422a0a1a38e,fe25d416-33e9-4cdb-8f33-118f168bddea,South Reneetown,Hunterberg,CREATED,2026-03-30 18:44:21.710369
f354a4bc-aa71-4fa5-8091-b583c2970ee6,0299120f-697c-414e-b5aa-f2a816281d63,East Kristinberg,North Danielberg,CREATED,2026-03-30 18:44:21.710484
ca3264b6-8d7b-4b5e-a54f-2ae9508a67d9,f61b429d-bbcf-43d4-8815-cce4901b1afc,West Shawn,Port Seanton,CREATED,2026-03-30 18:44:21.710597
c848d383-648c-48e4-b8e3-8d366cfe25e8,7876f64d-ed0e-4da4-892d-51efe01cd24e,North Jennifer,Jessicaborough,DELIVERED,2026-03-30 18:44:21.710706
5ba7606f-b13f-4fb6-b25e-eea1e3fea175,62709233-b95f-4350-bee7-f01f3a8cfee5,Lake Melissaland,Ayalafort,CREATED,2026-03-30 18:44:21.710836
443b292e-e359-4033-9863-bff443396fa3,8b781475-a1a1-474d-a0a1-fbfc89894bdf,Port Emilyburgh,Perezside,CREATED,2026-03-30 18:44:21.710967
1129e55f-b737-4204-b3c3-be1a3f240a0b,9c336e86-8585-4310-a4b5-7adebd980c68,Jenkinsview,New Paulport,CREATED,2026-03-30 18:44:21.711119
3a3a1365-d9c8-423f-958f-2e2eae3e71e7,8b644f44-da93-4893-b386-11d4a1be1cf0,Ellisontown,Kristinaborough,DELIVERED,2026-03-30 18:44:21.711250
7a1fd77a-42ef-4a10-b788-d8ee7576122c,e0c0070d-c60f-4ec1-8e0b-a89b4b860840,Leonardside,West Brian,DELIVERED,2026-03-30 18:44:21.711368
038ea2ec-2dee-4c0d-a8b9-b8783b7924c4,a3e23fcc-93be-4a41-9017-9d8bec2b1123,Baileyton,Farmerborough,CREATED,2026-03-30 18:44:21.711518
de4a31d9-ec6e-4e71-8e3c-e4b01e6a8aab,71a4ee56-f8ef-4247-9193-30501d76a63b,North Bernard,New Tanya,DELIVERED,2026-03-30 18:44:21.711627
cd8a554c-1522-4ae1-873b-5c2cf57ab23c,387afc6f-91da-4329-84f1-ec0b6432a86e,North Sean,Port Emily,CREATED,2026-03-30 18:44:21.711734
83fbaaaf-46b3-4ec8-9848-0de217d5db7a,ed4dfa0f-a64c-4ae0-9ae2-66d52639aaa0,Priceton,North Andreaville,IN_TRANSIT,2026-03-30 18:44:21.711866
8898aabf-2657-4f69-b258-410c0a277284,7dd7ed40-3b78-45f1-979a-5529e60d5e57,Briannaburgh,Vazquezton,IN_TRANSIT,2026-03-30 18:44:21.711994
932c7125-2256-4e85-a27d-1b0c07f5b2ae,8d7395ed-539a-450b-92d3-cd88f69ba249,Charlesbury,Andreastad,DELIVERED,2026-03-30 18:44:21.712103
2a024c84-2d42-4485-b332-5fe08f855c65,dd1f678a-0787-4341-970a-8ca62b32055f,Michaelbury,Jacksonhaven,DELIVERED,2026-03-30 18:44:21.712230
0902212d-5bf6-4abf-9ee1-076e049dec4c,113be26c-5ec3-4caf-a764-20faeaa61e94,Sandersside,Carolynberg,IN_TRANSIT,2026-03-30 18:44:21.712359
e23e0b45-6183-4b3c-8cc4-5ed7d4bdd051,9f18dc80-3fd3-40da-a811-555cb543379e,Helenland,Donnamouth,IN_TRANSIT,2026-03-30 18:44:21.712467
fa539252-8868-418e-a07a-36fa411449c1,8b5cc1bb-8508-47e5-9bc9-f8ad5af104ea,New Kayla,South Loganshire,IN_TRANSIT,2026-03-30 18:44:21.712577
3f25ca39-68b2-45c2-ae49-491b33ac7795,0ce7f39d-0f03-4459-86bc-b7ad66f0969f,Armstrongton,West Charlesfurt,IN_TRANSIT,2026-03-30 18:44:21.712708
216835e4-5c9c-4a96-a3fa-6fb563fb308d,65aeae5d-d4b4-457e-9ef0-504af6b3a5b3,Lake Evan,Jonesberg,DELIVERED,2026-03-30 18:44:21.712841
68bf00f5-ecd3-4a1a-ae89-64337c48767e,49633b1e-0630-44cf-bfc8-2dc02cd49482,North Madison,West Martinmouth,DELIVERED,2026-03-30 18:44:21.712952
2bfa486f-958e-4511-a32b-ca279397746d,0b5db7f8-ca26-4005-b318-d3ba62ef3008,New Ryanview,Troychester,DELIVERED,2026-03-30 18:44:21.713062
cb88465d-6448-4d57-a955-1dfe55e99f5c,39c27c51-0f6a-4bb8-83ca-7b17d69378fe,Catherinechester,West Sharon,DELIVERED,2026-03-30 18:44:21.713171
8f2f95a7-80ca-4583-8f09-a6983fb6dbb8,4b97a554-ba17-413f-b6f0-92ea3d920228,South Wendymouth,Carsonfurt,IN_TRANSIT,2026-03-30 18:44:21.713305
47af0ea3-c67a-4d68-840b-0ca9f29df965,433aaf48-2a3f-4c86-8e94-6ea50f501d5a,Parsonsstad,New Tanyashire,IN_TRANSIT,2026-03-30 18:44:21.713444
9e9c1faf-e7c3-43fc-b54e-e052de135776,67644710-fd2b-48a8-ae3e-0ce9ca9244ec,East Micheal,Lake Heatherfurt,DELIVERED,2026-03-30 18:44:21.713555
b11053f0-cc7d-4971-bff9-5d11868029e0,b746617e-d34e-472b-91f9-c16ce4ab93ff,South Anthonychester,Lake Matthewborough,DELIVERED,2026-03-30 18:44:21.713672
6f8f21b4-c5bc-435f-b128-b9a76fc5d0be,872da1c6-587f-4c41-a11f-4c10cba4dcd7,South Danielleville,Payneton,CREATED,2026-03-30 18:44:21.713805
90c832d7-fafb-4ba8-a51f-ee4afc07f856,43a58b8f-1bef-4178-a282-3ff871dad7b0,Veronicaview,Daytown,CREATED,2026-03-30 18:44:21.713934
0cd53323-a588-45e4-8b62-d4fe452e0323,02f8c410-1d50-4691-a29b-b3199fe90c6b,Browntown,Rodriguezfort,CREATED,2026-03-30 18:44:21.714082
4b82210b-34b5-4709-9b74-eacb6500bf22,7bbdcde5-8fef-4595-8f14-1c7554fe47b4,Jamesbury,Lake Morganmouth,CREATED,2026-03-30 18:44:21.714197
030d8173-6132-4847-94be-1bea5e585a5a,d9d3a982-e8da-46f0-99cc-d4904b1b5adc,Rasmussenhaven,New Jamie,CREATED,2026-03-30 18:44:21.714326
